feature	chromosome	start	end	SLX-17922.D701tp_D507tp.HC22GBBXY.s_6.r_1	SLX-17922.D705tp_D505tp.HC22GBBXY.s_6.r_1	SLX-16150.D704tp_D505tp.HC22VBBXY.s_3.r_1
18:27000001-27500000	18	27000001	27500000	1.011	1.004	1.021
18:27500001-28000000	18	27500001	28000000	1.066	1.068	0.985
18:28000001-28500000	18	28000001	28500000	1.009	1.053	0.944
18:28500001-29000000	18	28500001	29000000	0.99	0.977	1.031
18:29000001-29500000	18	29000001	29500000	1.063	0.979	1.096
18:29500001-30000000	18	29500001	30000000	0.907	0.925	0.961
18:30000001-30500000	18	30000001	30500000	0.954	1.048	1.048
18:30500001-31000000	18	30500001	31000000	0.963	0.965	1.089
18:31000001-31500000	18	31000001	31500000	1.077	1.034	1.002
18:31500001-32000000	18	31500001	32000000	0.972	0.948	1.12
18:32000001-32500000	18	32000001	32500000	1.042	0.984	0.886
18:32500001-33000000	18	32500001	33000000	1.016	0.956	1.025
18:33000001-33500000	18	33000001	33500000	0.959	1.064	0.894
18:33500001-34000000	18	33500001	34000000	1.074	1.078	1.172
18:34000001-34500000	18	34000001	34500000	1.06	0.973	1.061
18:35000001-35500000	18	35000001	35500000	0.942	0.985	0.972
18:35500001-36000000	18	35500001	36000000	0.999	1.052	1.04
18:36000001-36500000	18	36000001	36500000	0.976	0.984	1.022
18:36500001-37000000	18	36500001	37000000	0.952	0.984	0.988
18:37000001-37500000	18	37000001	37500000	1.038	1.109	0.965
18:37500001-38000000	18	37500001	38000000	1.162	1.099	0.99
18:38000001-38500000	18	38000001	38500000	1.061	1.007	0.954
18:38500001-39000000	18	38500001	39000000	1.046	1.07	1.036
18:39000001-39500000	18	39000001	39500000	1.071	1.165	1.096
18:39500001-40000000	18	39500001	40000000	1.041	1.024	1.019
18:40000001-40500000	18	40000001	40500000	1.031	1.035	1.004
18:40500001-41000000	18	40500001	41000000	0.978	0.92	0.948
18:41000001-41500000	18	41000001	41500000	0.938	0.958	0.952
18:41500001-42000000	18	41500001	42000000	1.005	1.072	0.997
18:42000001-42500000	18	42000001	42500000	0.987	0.99	0.829
18:42500001-43000000	18	42500001	43000000	1.005	1.037	1.069
18:43000001-43500000	18	43000001	43500000	1.045	1.017	0.956
18:43500001-44000000	18	43500001	44000000	1.002	1.005	0.955
18:44000001-44500000	18	44000001	44500000	1.1	1.021	1.026
18:44500001-45000000	18	44500001	45000000	1.026	0.959	1.1
18:45000001-45500000	18	45000001	45500000	1.05	1.025	0.823
18:45500001-46000000	18	45500001	46000000	1.009	1.054	1.077
18:46000001-46500000	18	46000001	46500000	1.015	0.947	1.062
18:46500001-47000000	18	46500001	47000000	1.041	1.093	1.113
18:47000001-47500000	18	47000001	47500000	1.084	1.026	0.917
18:48000001-48500000	18	48000001	48500000	1.024	1.028	1.029
18:48500001-49000000	18	48500001	49000000	0.998	0.965	0.856
18:49000001-49500000	18	49000001	49500000	0.969	1.028	0.96
18:49500001-50000000	18	49500001	50000000	1.02	0.983	1.241
18:50000001-50500000	18	50000001	50500000	0.945	0.993	1.011
18:50500001-51000000	18	50500001	51000000	0.957	0.951	1.044
18:51000001-51500000	18	51000001	51500000	1.034	1.006	0.974
18:51500001-52000000	18	51500001	52000000	0.993	1.021	0.894
18:52000001-52500000	18	52000001	52500000	0.942	0.942	0.986
18:53000001-53500000	18	53000001	53500000	1.042	1	1.015
18:53500001-54000000	18	53500001	54000000	0.983	0.987	1.033
18:54000001-54500000	18	54000001	54500000	0.963	0.9	1.081
18:54500001-55000000	18	54500001	55000000	1.035	1.037	1.137
18:55000001-55500000	18	55000001	55500000	1.023	1	1.121
18:55500001-56000000	18	55500001	56000000	1.015	0.965	1.209
18:56000001-56500000	18	56000001	56500000	1.11	1.02	0.85
18:56500001-57000000	18	56500001	57000000	1.026	0.931	0.979
18:57000001-57500000	18	57000001	57500000	1.02	1.093	1.049
18:57500001-58000000	18	57500001	58000000	0.962	1.026	0.799
18:58000001-58500000	18	58000001	58500000	0.971	0.961	0.984
18:58500001-59000000	18	58500001	59000000	1.035	0.985	1.112
18:59500001-60000000	18	59500001	60000000	0.99	1.042	1.062
18:60000001-60500000	18	60000001	60500000	0.966	1.024	0.991
18:60500001-61000000	18	60500001	61000000	0.987	1.071	1.073
18:61000001-61500000	18	61000001	61500000	0.903	0.957	1.041
18:62000001-62500000	18	62000001	62500000	0.951	0.934	0.883
18:62500001-63000000	18	62500001	63000000	0.951	0.991	1.078
18:63000001-63500000	18	63000001	63500000	0.988	0.999	1.039
18:63500001-64000000	18	63500001	64000000	0.991	1.07	1.023
18:64000001-64500000	18	64000001	64500000	1.022	0.969	0.947
18:64500001-65000000	18	64500001	65000000	0.94	0.955	0.934
18:65000001-65500000	18	65000001	65500000	0.891	0.996	0.934
18:65500001-66000000	18	65500001	66000000	0.935	0.987	0.842
18:66000001-66500000	18	66000001	66500000	0.931	0.965	0.98
18:66500001-67000000	18	66500001	67000000	1.034	0.997	0.938
18:67000001-67500000	18	67000001	67500000	0.947	0.988	0.926
18:67500001-68000000	18	67500001	68000000	0.884	1.016	0.962
18:68000001-68500000	18	68000001	68500000	0.917	0.941	0.953
18:68500001-69000000	18	68500001	69000000	0.963	0.908	0.835
18:69000001-69500000	18	69000001	69500000	1.053	1.064	1.031
18:69500001-70000000	18	69500001	70000000	0.93	0.998	0.941
18:70000001-70500000	18	70000001	70500000	0.91	0.96	1.022
18:70500001-71000000	18	70500001	71000000	1.023	1.008	1.238
18:71000001-71500000	18	71000001	71500000	0.961	0.866	0.94
18:71500001-72000000	18	71500001	72000000	0.905	0.954	1.048
18:72000001-72500000	18	72000001	72500000	0.945	1.007	0.941
18:72500001-73000000	18	72500001	73000000	0.94	1.003	1.162
18:73000001-73500000	18	73000001	73500000	0.974	1.039	1.099
18:73500001-74000000	18	73500001	74000000	0.991	0.936	1.008
18:74000001-74500000	18	74000001	74500000	0.981	1.046	1.087
18:74500001-75000000	18	74500001	75000000	1.045	1.092	0.998
18:75000001-75500000	18	75000001	75500000	1.011	0.992	0.861
18:75500001-76000000	18	75500001	76000000	0.994	0.933	1.161
18:76000001-76500000	18	76000001	76500000	0.874	0.948	0.925
18:76500001-77000000	18	76500001	77000000	0.957	0.915	0.917
18:77500001-78000000	18	77500001	78000000	0.928	0.953	1.07
18:78000001-78500000	18	78000001	78500000	0.96	0.982	0.993
18:78500001-79000000	18	78500001	79000000	0.97	0.942	1.031
18:79000001-79500000	18	79000001	79500000	0.971	1.004	1.128
18:79500001-80000000	18	79500001	80000000	0.911	0.895	0.953
18:80000001-80373285	18	80000001	80373285	0.984	1.096	1.021
19:500001-1000000	19	500001	1000000	1.182	1.025	1.057
19:1000001-1500000	19	1000001	1500000	0.94	0.904	0.944
19:1500001-2000000	19	1500001	2000000	0.954	0.996	1.237
19:2000001-2500000	19	2000001	2500000	0.925	0.946	0.974
19:2500001-3000000	19	2500001	3000000	0.96	1.006	1.013
19:3000001-3500000	19	3000001	3500000	1.095	0.973	1.021
19:3500001-4000000	19	3500001	4000000	1.105	0.973	0.916
19:4000001-4500000	19	4000001	4500000	1.033	1.005	0.905
19:4500001-5000000	19	4500001	5000000	1.021	0.988	1.097
19:5000001-5500000	19	5000001	5500000	1.093	1.03	1.15
19:5500001-6000000	19	5500001	6000000	1.014	1.047	0.95
19:6000001-6500000	19	6000001	6500000	0.914	0.956	0.983
19:6500001-7000000	19	6500001	7000000	0.944	1.023	0.86
19:7500001-8000000	19	7500001	8000000	0.925	0.858	1.112
19:9000001-9500000	19	9000001	9500000	0.991	1.011	0.842
19:10000001-10500000	19	10000001	10500000	0.954	0.904	1.011
19:10500001-11000000	19	10500001	11000000	0.92	0.894	0.827
19:11000001-11500000	19	11000001	11500000	1.012	1.029	0.789
19:12500001-13000000	19	12500001	13000000	0.911	0.949	0.928
19:13500001-14000000	19	13500001	14000000	0.997	1	0.914
19:14500001-15000000	19	14500001	15000000	0.992	1.041	0.936
19:15000001-15500000	19	15000001	15500000	1.048	1.025	0.963
19:15500001-16000000	19	15500001	16000000	1.039	1.072	1.127
19:16000001-16500000	19	16000001	16500000	0.903	0.874	0.934
19:16500001-17000000	19	16500001	17000000	0.991	0.945	1.077
19:17000001-17500000	19	17000001	17500000	0.916	0.972	0.909
19:17500001-18000000	19	17500001	18000000	1.058	1.09	1.24
19:18000001-18500000	19	18000001	18500000	0.962	0.939	0.996
19:18500001-19000000	19	18500001	19000000	1.014	0.995	0.842
19:19000001-19500000	19	19000001	19500000	1.007	0.897	0.963
19:19500001-20000000	19	19500001	20000000	0.929	0.933	0.969
19:28000001-28500000	19	28000001	28500000	0.983	1.002	1.046
19:28500001-29000000	19	28500001	29000000	0.963	1.019	1.125
19:29000001-29500000	19	29000001	29500000	1.031	1.01	0.932
19:29500001-30000000	19	29500001	30000000	1.019	0.973	1.071
19:30000001-30500000	19	30000001	30500000	1.015	0.985	0.974
19:30500001-31000000	19	30500001	31000000	0.999	0.945	0.938
19:31000001-31500000	19	31000001	31500000	0.932	0.992	0.988
19:31500001-32000000	19	31500001	32000000	0.95	1.064	1.085
19:32000001-32500000	19	32000001	32500000	0.964	0.977	1.06
19:32500001-33000000	19	32500001	33000000	1.02	1.018	1.111
19:33000001-33500000	19	33000001	33500000	1.051	1.119	1
19:33500001-34000000	19	33500001	34000000	0.997	0.961	1.022
19:34000001-34500000	19	34000001	34500000	0.87	0.975	0.999
19:34500001-35000000	19	34500001	35000000	1.057	0.934	0.974
19:35000001-35500000	19	35000001	35500000	0.92	0.937	1.01
19:35500001-36000000	19	35500001	36000000	1.033	0.962	1.003
19:36500001-37000000	19	36500001	37000000	0.914	0.82	0.86
19:38000001-38500000	19	38000001	38500000	0.999	1.109	1.12
19:38500001-39000000	19	38500001	39000000	0.988	1.126	1.111
19:39000001-39500000	19	39000001	39500000	0.88	0.987	1.053
19:39500001-40000000	19	39500001	40000000	0.99	1.114	1.096
19:40000001-40500000	19	40000001	40500000	0.97	0.872	1.049
19:40500001-41000000	19	40500001	41000000	0.928	0.943	0.904
19:41000001-41500000	19	41000001	41500000	0.958	1.112	0.989
19:41500001-42000000	19	41500001	42000000	1	1.022	1.029
19:42000001-42500000	19	42000001	42500000	1.011	1.027	0.978
19:43500001-44000000	19	43500001	44000000	0.918	1.004	0.836
19:44000001-44500000	19	44000001	44500000	0.913	1.02	0.889
19:44500001-45000000	19	44500001	45000000	1.02	0.973	0.965
19:45000001-45500000	19	45000001	45500000	0.912	0.957	0.855
19:45500001-46000000	19	45500001	46000000	0.975	1.023	1.03
19:46500001-47000000	19	46500001	47000000	0.983	0.997	0.994
19:47000001-47500000	19	47000001	47500000	0.984	0.921	1.063
19:48000001-48500000	19	48000001	48500000	0.983	1.021	1.077
19:49000001-49500000	19	49000001	49500000	1.035	1.02	1.088
19:49500001-50000000	19	49500001	50000000	0.93	0.921	1.011
19:50500001-51000000	19	50500001	51000000	1.045	0.955	1.154
19:51000001-51500000	19	51000001	51500000	0.966	1.039	0.889
19:51500001-52000000	19	51500001	52000000	0.924	0.868	1.133
19:52000001-52500000	19	52000001	52500000	0.939	0.93	1.1
19:54000001-54500000	19	54000001	54500000	1.003	1.028	0.936
19:55000001-55500000	19	55000001	55500000	1.011	1.036	1.07
19:55500001-56000000	19	55500001	56000000	0.981	0.949	1.124
19:56000001-56500000	19	56000001	56500000	0.892	0.994	0.861
19:57000001-57500000	19	57000001	57500000	0.973	0.933	0.884
19:57500001-58000000	19	57500001	58000000	0.989	0.923	1.009
19:58000001-58500000	19	58000001	58500000	0.904	0.907	1.104
20:1-500000	20	1	500000	0.921	1.005	0.85
20:500001-1000000	20	500001	1000000	0.997	1.036	0.87
20:1000001-1500000	20	1000001	1500000	0.884	0.934	0.968
20:1500001-2000000	20	1500001	2000000	0.998	0.867	1.032
20:2000001-2500000	20	2000001	2500000	1.068	1.074	0.989
20:2500001-3000000	20	2500001	3000000	0.987	1.036	1.066
20:3000001-3500000	20	3000001	3500000	1.005	0.98	1.033
20:3500001-4000000	20	3500001	4000000	0.981	0.94	1.093
20:4000001-4500000	20	4000001	4500000	1.085	1.132	1.145
20:4500001-5000000	20	4500001	5000000	0.911	0.902	1.058
20:5000001-5500000	20	5000001	5500000	0.947	0.966	1.094
20:6000001-6500000	20	6000001	6500000	0.931	1.013	0.913
20:6500001-7000000	20	6500001	7000000	1.096	0.969	0.987
20:7000001-7500000	20	7000001	7500000	0.99	1.002	0.913
20:7500001-8000000	20	7500001	8000000	1.032	0.937	1.031
20:8000001-8500000	20	8000001	8500000	0.973	1.113	1.019
20:8500001-9000000	20	8500001	9000000	0.925	1.087	0.939
20:9500001-10000000	20	9500001	10000000	1.008	1.134	1.031
20:10500001-11000000	20	10500001	11000000	1.01	1.038	0.942
20:11000001-11500000	20	11000001	11500000	0.969	1.01	0.954
20:11500001-12000000	20	11500001	12000000	0.96	1.062	1.08
20:12000001-12500000	20	12000001	12500000	1.043	1.03	1.222
20:12500001-13000000	20	12500001	13000000	1.042	1.13	0.94
20:13500001-14000000	20	13500001	14000000	0.909	1.082	0.972
20:14000001-14500000	20	14000001	14500000	0.938	0.928	1.097
20:14500001-15000000	20	14500001	15000000	1.003	0.97	1.17
20:15000001-15500000	20	15000001	15500000	1.092	0.997	0.958
20:15500001-16000000	20	15500001	16000000	0.888	1.027	0.944
20:16000001-16500000	20	16000001	16500000	1.057	1.017	1.019
20:16500001-17000000	20	16500001	17000000	0.985	1.078	1.079
20:17000001-17500000	20	17000001	17500000	0.948	0.976	1.005
20:17500001-18000000	20	17500001	18000000	0.85	0.998	0.986
20:18500001-19000000	20	18500001	19000000	0.954	1.03	0.948
20:19000001-19500000	20	19000001	19500000	1.03	0.998	0.991
20:19500001-20000000	20	19500001	20000000	0.891	1.032	1.054
20:20000001-20500000	20	20000001	20500000	0.939	0.97	0.943
20:20500001-21000000	20	20500001	21000000	0.964	1.017	0.977
20:21000001-21500000	20	21000001	21500000	0.984	0.874	0.867
20:21500001-22000000	20	21500001	22000000	0.998	1.089	0.959
20:22500001-23000000	20	22500001	23000000	1.112	0.986	1.116
20:23000001-23500000	20	23000001	23500000	1.058	1.062	0.937
20:23500001-24000000	20	23500001	24000000	1.092	1.068	1.223
20:24500001-25000000	20	24500001	25000000	1.061	1.14	1.231
20:25000001-25500000	20	25000001	25500000	0.957	0.949	1.005
20:31500001-32000000	20	31500001	32000000	0.985	0.979	0.94
20:32000001-32500000	20	32000001	32500000	1.038	1.087	1.044
20:32500001-33000000	20	32500001	33000000	0.992	0.995	1.054
20:33000001-33500000	20	33000001	33500000	1.057	1.059	1.064
20:33500001-34000000	20	33500001	34000000	0.973	0.965	0.982
20:34000001-34500000	20	34000001	34500000	1.094	1.209	0.938
20:35000001-35500000	20	35000001	35500000	1.009	0.96	1
20:35500001-36000000	20	35500001	36000000	0.938	1.039	1.028
20:36000001-36500000	20	36000001	36500000	1.042	1.06	1.156
20:36500001-37000000	20	36500001	37000000	1.055	1.008	1.109
20:37000001-37500000	20	37000001	37500000	0.962	0.94	1.05
20:37500001-38000000	20	37500001	38000000	0.944	1.051	0.835
20:38000001-38500000	20	38000001	38500000	1.019	1.018	1.052
20:38500001-39000000	20	38500001	39000000	1.077	1.018	1.124
20:39000001-39500000	20	39000001	39500000	1.068	1.033	0.902
20:39500001-40000000	20	39500001	40000000	1.062	1.007	1.07
20:40000001-40500000	20	40000001	40500000	1.05	0.936	1.074
20:40500001-41000000	20	40500001	41000000	1.091	1.009	1.051
20:41000001-41500000	20	41000001	41500000	1.004	1.017	1.127
20:41500001-42000000	20	41500001	42000000	1.047	1.003	1.073
20:42000001-42500000	20	42000001	42500000	1.005	1.02	1.099
20:42500001-43000000	20	42500001	43000000	1.016	0.964	1.061
20:43000001-43500000	20	43000001	43500000	1.062	0.941	0.944
20:43500001-44000000	20	43500001	44000000	1.129	1.007	1.071
20:44000001-44500000	20	44000001	44500000	1.005	1.032	0.918
20:44500001-45000000	20	44500001	45000000	1.003	0.932	0.984
20:45000001-45500000	20	45000001	45500000	1.096	0.963	0.9
20:45500001-46000000	20	45500001	46000000	1.047	1.013	1.086
20:46000001-46500000	20	46000001	46500000	0.938	1.138	1.042
20:46500001-47000000	20	46500001	47000000	0.992	0.996	1.055
20:47000001-47500000	20	47000001	47500000	0.925	1.052	0.958
20:48000001-48500000	20	48000001	48500000	1.001	1.078	0.972
20:48500001-49000000	20	48500001	49000000	0.978	0.938	0.974
20:49000001-49500000	20	49000001	49500000	0.995	1.026	1.034
20:49500001-50000000	20	49500001	50000000	0.938	0.89	1.081
20:50000001-50500000	20	50000001	50500000	1.023	0.952	0.914
20:50500001-51000000	20	50500001	51000000	0.973	1.021	0.862
20:51000001-51500000	20	51000001	51500000	1.019	0.947	1.056
20:51500001-52000000	20	51500001	52000000	0.997	1.069	1.083
20:52000001-52500000	20	52000001	52500000	0.987	1.015	0.91
20:52500001-53000000	20	52500001	53000000	0.934	1.002	0.979
20:53000001-53500000	20	53000001	53500000	1.005	1.1	1.105
20:53500001-54000000	20	53500001	54000000	0.939	1.061	0.88
20:54000001-54500000	20	54000001	54500000	0.959	0.978	0.901
20:54500001-55000000	20	54500001	55000000	1.042	0.907	1.049
20:55000001-55500000	20	55000001	55500000	1.048	0.961	1.075
20:55500001-56000000	20	55500001	56000000	0.897	0.972	1.055
20:56000001-56500000	20	56000001	56500000	0.992	1.048	1.196
20:56500001-57000000	20	56500001	57000000	0.951	1.084	1.141
20:57500001-58000000	20	57500001	58000000	0.97	1.019	0.989
20:58000001-58500000	20	58000001	58500000	0.969	0.977	0.891
20:58500001-59000000	20	58500001	59000000	0.988	0.955	1.077
20:59000001-59500000	20	59000001	59500000	1.106	0.965	1.049
20:59500001-60000000	20	59500001	60000000	0.965	0.956	1.088
20:60000001-60500000	20	60000001	60500000	0.946	1	1.033
20:60500001-61000000	20	60500001	61000000	1.054	0.967	1.013
20:61000001-61500000	20	61000001	61500000	1.056	0.996	0.928
20:61500001-62000000	20	61500001	62000000	0.998	1.133	1.08
20:62000001-62500000	20	62000001	62500000	0.944	0.926	1.007
20:62500001-63000000	20	62500001	63000000	0.972	0.981	0.901
20:63000001-63500000	20	63000001	63500000	1.115	0.938	1.181
20:64000001-64444167	20	64000001	64444167	1.227	1.062	1.06
21:14000001-14500000	21	14000001	14500000	0.973	0.908	1.061
21:14500001-15000000	21	14500001	15000000	1.065	0.951	0.887
21:15000001-15500000	21	15000001	15500000	1.034	0.946	1.154
21:15500001-16000000	21	15500001	16000000	1.02	1.061	0.823
21:16000001-16500000	21	16000001	16500000	1.071	0.996	0.879
21:17000001-17500000	21	17000001	17500000	0.987	0.964	1.105
21:17500001-18000000	21	17500001	18000000	0.929	1.061	0.982
21:18000001-18500000	21	18000001	18500000	1.016	1.051	0.998
21:18500001-19000000	21	18500001	19000000	0.959	0.982	0.999
21:19000001-19500000	21	19000001	19500000	0.968	1.014	1.196
21:19500001-20000000	21	19500001	20000000	1.04	0.97	1.131
21:20000001-20500000	21	20000001	20500000	0.97	0.989	0.995
21:20500001-21000000	21	20500001	21000000	1.019	1.048	0.958
21:21000001-21500000	21	21000001	21500000	0.919	0.925	1.061
21:21500001-22000000	21	21500001	22000000	0.979	0.974	1.019
21:22000001-22500000	21	22000001	22500000	0.974	1.036	0.912
21:22500001-23000000	21	22500001	23000000	0.943	0.961	0.98
21:23000001-23500000	21	23000001	23500000	1.02	0.882	1.12
21:23500001-24000000	21	23500001	24000000	0.92	0.975	1.166
21:24000001-24500000	21	24000001	24500000	1.002	0.945	0.932
21:24500001-25000000	21	24500001	25000000	0.984	1.024	0.909
21:25000001-25500000	21	25000001	25500000	1.003	1.02	0.814
21:25500001-26000000	21	25500001	26000000	0.927	1.028	0.931
21:26000001-26500000	21	26000001	26500000	0.864	0.975	0.986
21:26500001-27000000	21	26500001	27000000	1.018	1.029	1.003
21:27000001-27500000	21	27000001	27500000	0.963	0.914	0.975
21:27500001-28000000	21	27500001	28000000	1.01	0.956	0.998
21:28000001-28500000	21	28000001	28500000	1.034	0.982	1.049
21:28500001-29000000	21	28500001	29000000	0.947	1.017	0.923
21:29000001-29500000	21	29000001	29500000	0.902	0.926	1.001
21:29500001-30000000	21	29500001	30000000	1.011	0.948	1.029
21:30000001-30500000	21	30000001	30500000	0.972	0.985	0.834
21:30500001-31000000	21	30500001	31000000	1.018	1.012	1.008
21:31000001-31500000	21	31000001	31500000	1.017	1.056	0.965
21:31500001-32000000	21	31500001	32000000	0.952	0.948	1.071
21:32500001-33000000	21	32500001	33000000	0.97	0.952	0.921
21:33000001-33500000	21	33000001	33500000	0.924	1.081	0.905
21:33500001-34000000	21	33500001	34000000	0.954	0.897	1.183
21:34000001-34500000	21	34000001	34500000	0.997	1.041	0.839
21:34500001-35000000	21	34500001	35000000	0.923	0.997	0.955
21:35000001-35500000	21	35000001	35500000	1.011	0.948	0.854
