feature	chromosome	start	end	SLX-17921.D706tp_D501tp.H5J55BBXY.s_8.r_1	SLX-16150.D704tp_D506tp.HC22VBBXY.s_3.r_1
16:52000001-52500000	16	52000001	52500000	1.118	0.998
16:52500001-53000000	16	52500001	53000000	1.097	0.87
16:53000001-53500000	16	53000001	53500000	0.916	1.048
16:53500001-54000000	16	53500001	54000000	1.047	0.998
16:54000001-54500000	16	54000001	54500000	1.071	1.009
16:54500001-55000000	16	54500001	55000000	1.015	0.98
16:55000001-55500000	16	55000001	55500000	1.082	0.969
16:55500001-56000000	16	55500001	56000000	1.05	1.02
16:56000001-56500000	16	56000001	56500000	0.991	1.04
16:56500001-57000000	16	56500001	57000000	1.002	0.901
16:57000001-57500000	16	57000001	57500000	0.931	0.828
16:57500001-58000000	16	57500001	58000000	0.897	1.021
16:58000001-58500000	16	58000001	58500000	1.081	1.03
16:58500001-59000000	16	58500001	59000000	1.136	0.895
16:59000001-59500000	16	59000001	59500000	1.068	1.018
16:59500001-60000000	16	59500001	60000000	1.071	0.849
16:60500001-61000000	16	60500001	61000000	1.031	0.977
16:61000001-61500000	16	61000001	61500000	0.999	0.981
16:61500001-62000000	16	61500001	62000000	1.117	1.108
16:62000001-62500000	16	62000001	62500000	0.97	0.977
16:62500001-63000000	16	62500001	63000000	1.061	0.869
16:63000001-63500000	16	63000001	63500000	1.017	0.886
16:63500001-64000000	16	63500001	64000000	1.005	0.981
16:64000001-64500000	16	64000001	64500000	1.092	0.965
16:64500001-65000000	16	64500001	65000000	1.078	1.029
16:65000001-65500000	16	65000001	65500000	0.961	1.012
16:66000001-66500000	16	66000001	66500000	1.048	0.942
16:66500001-67000000	16	66500001	67000000	0.971	1.141
16:67000001-67500000	16	67000001	67500000	0.984	0.95
16:68000001-68500000	16	68000001	68500000	0.842	0.915
16:68500001-69000000	16	68500001	69000000	1.087	1.009
16:69500001-70000000	16	69500001	70000000	0.814	1.17
16:71500001-72000000	16	71500001	72000000	1.021	0.902
16:72000001-72500000	16	72000001	72500000	1.076	1.045
16:72500001-73000000	16	72500001	73000000	1.022	0.965
16:73500001-74000000	16	73500001	74000000	0.983	0.853
16:74000001-74500000	16	74000001	74500000	1.189	1.099
16:74500001-75000000	16	74500001	75000000	1.062	0.966
16:75000001-75500000	16	75000001	75500000	0.935	0.901
16:75500001-76000000	16	75500001	76000000	1.008	0.965
16:76000001-76500000	16	76000001	76500000	0.909	1.127
16:76500001-77000000	16	76500001	77000000	1.003	1.163
16:77000001-77500000	16	77000001	77500000	1.028	0.92
16:77500001-78000000	16	77500001	78000000	0.966	0.94
16:78000001-78500000	16	78000001	78500000	0.957	1.124
16:78500001-79000000	16	78500001	79000000	0.966	0.987
16:79000001-79500000	16	79000001	79500000	0.9	1.004
16:79500001-80000000	16	79500001	80000000	1	1.061
16:80000001-80500000	16	80000001	80500000	1.079	1.084
16:80500001-81000000	16	80500001	81000000	0.989	0.933
16:81000001-81500000	16	81000001	81500000	0.966	1.085
16:81500001-82000000	16	81500001	82000000	0.866	0.971
16:82500001-83000000	16	82500001	83000000	1.023	0.899
16:83000001-83500000	16	83000001	83500000	1.045	1.081
16:83500001-84000000	16	83500001	84000000	1.021	0.874
16:84000001-84500000	16	84000001	84500000	0.907	1.239
16:84500001-85000000	16	84500001	85000000	1.15	1.051
16:85000001-85500000	16	85000001	85500000	0.98	0.953
16:85500001-86000000	16	85500001	86000000	1.061	1.021
16:86000001-86500000	16	86000001	86500000	1.105	0.98
16:86500001-87000000	16	86500001	87000000	0.99	0.994
16:87000001-87500000	16	87000001	87500000	1.13	1.001
16:87500001-88000000	16	87500001	88000000	0.997	1.029
16:88500001-89000000	16	88500001	89000000	1.098	1.006
16:89000001-89500000	16	89000001	89500000	0.974	1.095
16:89500001-90000000	16	89500001	90000000	0.962	1.093
17:500001-1000000	17	500001	1000000	0.904	1.117
17:1000001-1500000	17	1000001	1500000	1.138	1.273
17:1500001-2000000	17	1500001	2000000	0.925	0.987
17:2000001-2500000	17	2000001	2500000	0.971	0.841
17:2500001-3000000	17	2500001	3000000	1.144	0.912
17:3500001-4000000	17	3500001	4000000	0.954	1.164
17:4000001-4500000	17	4000001	4500000	0.956	0.867
17:4500001-5000000	17	4500001	5000000	1.06	1.011
17:5000001-5500000	17	5000001	5500000	1.073	0.917
17:5500001-6000000	17	5500001	6000000	1.16	0.93
17:6000001-6500000	17	6000001	6500000	0.93	0.953
17:6500001-7000000	17	6500001	7000000	1.116	0.849
17:7000001-7500000	17	7000001	7500000	0.936	0.92
17:7500001-8000000	17	7500001	8000000	0.899	1.046
17:8000001-8500000	17	8000001	8500000	0.998	1.031
17:8500001-9000000	17	8500001	9000000	0.976	0.904
17:9000001-9500000	17	9000001	9500000	0.928	0.982
17:9500001-10000000	17	9500001	10000000	1.035	1.134
17:10000001-10500000	17	10000001	10500000	0.935	0.929
17:10500001-11000000	17	10500001	11000000	0.974	1.169
17:11000001-11500000	17	11000001	11500000	1.063	0.976
17:11500001-12000000	17	11500001	12000000	1	0.866
17:12000001-12500000	17	12000001	12500000	0.99	0.598
17:12500001-13000000	17	12500001	13000000	1.04	1.054
17:13000001-13500000	17	13000001	13500000	0.929	0.986
17:13500001-14000000	17	13500001	14000000	1.08	0.958
17:14500001-15000000	17	14500001	15000000	1.103	1.004
17:15000001-15500000	17	15000001	15500000	0.953	1.108
17:16000001-16500000	17	16000001	16500000	1.053	0.864
17:17000001-17500000	17	17000001	17500000	0.929	0.871
17:17500001-18000000	17	17500001	18000000	0.97	0.879
17:21000001-21500000	17	21000001	21500000	0.983	0.85
17:27000001-27500000	17	27000001	27500000	0.927	1.023
17:27500001-28000000	17	27500001	28000000	0.924	0.835
17:28000001-28500000	17	28000001	28500000	0.99	0.967
17:28500001-29000000	17	28500001	29000000	1.058	1.016
17:29000001-29500000	17	29000001	29500000	1.003	0.945
17:29500001-30000000	17	29500001	30000000	0.897	0.841
17:30000001-30500000	17	30000001	30500000	0.942	0.918
17:31000001-31500000	17	31000001	31500000	1.055	1.024
17:31500001-32000000	17	31500001	32000000	0.98	1.076
17:32500001-33000000	17	32500001	33000000	0.895	1.051
17:33000001-33500000	17	33000001	33500000	1.057	1.059
17:33500001-34000000	17	33500001	34000000	0.951	1.132
17:34000001-34500000	17	34000001	34500000	1.078	0.915
17:34500001-35000000	17	34500001	35000000	0.97	1.111
17:35000001-35500000	17	35000001	35500000	1.1	1.022
17:36500001-37000000	17	36500001	37000000	1.047	0.94
17:37000001-37500000	17	37000001	37500000	0.973	0.945
17:38500001-39000000	17	38500001	39000000	1.033	0.952
17:39000001-39500000	17	39000001	39500000	1.023	0.878
17:39500001-40000000	17	39500001	40000000	0.927	0.986
17:40000001-40500000	17	40000001	40500000	1.062	1.06
17:40500001-41000000	17	40500001	41000000	0.983	0.88
17:41000001-41500000	17	41000001	41500000	0.998	1.043
17:41500001-42000000	17	41500001	42000000	0.939	0.916
17:42000001-42500000	17	42000001	42500000	1.058	1.095
17:42500001-43000000	17	42500001	43000000	0.923	0.841
17:44000001-44500000	17	44000001	44500000	1.012	0.794
17:44500001-45000000	17	44500001	45000000	0.961	0.971
17:45000001-45500000	17	45000001	45500000	0.845	1.039
17:45500001-46000000	17	45500001	46000000	1.084	1.189
17:47500001-48000000	17	47500001	48000000	0.964	0.926
17:48000001-48500000	17	48000001	48500000	1.062	0.991
17:48500001-49000000	17	48500001	49000000	0.984	0.961
17:49000001-49500000	17	49000001	49500000	1.098	1.1
17:49500001-50000000	17	49500001	50000000	1.002	1.084
17:50000001-50500000	17	50000001	50500000	1.032	1.018
17:50500001-51000000	17	50500001	51000000	0.968	1.037
17:51000001-51500000	17	51000001	51500000	1.012	0.813
17:51500001-52000000	17	51500001	52000000	1.045	1.101
17:52000001-52500000	17	52000001	52500000	1.013	0.921
17:52500001-53000000	17	52500001	53000000	0.93	0.825
17:53500001-54000000	17	53500001	54000000	0.999	1.077
17:54000001-54500000	17	54000001	54500000	0.94	1.13
17:55000001-55500000	17	55000001	55500000	1.06	0.869
17:55500001-56000000	17	55500001	56000000	1.097	0.865
17:56000001-56500000	17	56000001	56500000	1.063	1.076
17:56500001-57000000	17	56500001	57000000	1.072	1.009
17:57000001-57500000	17	57000001	57500000	0.95	1.03
17:57500001-58000000	17	57500001	58000000	0.895	0.952
17:58000001-58500000	17	58000001	58500000	1.021	0.991
17:58500001-59000000	17	58500001	59000000	1.041	0.992
17:59500001-60000000	17	59500001	60000000	0.923	0.777
17:60500001-61000000	17	60500001	61000000	0.902	1.118
17:61000001-61500000	17	61000001	61500000	0.989	0.898
17:61500001-62000000	17	61500001	62000000	0.962	1.141
17:62500001-63000000	17	62500001	63000000	0.965	1.124
17:63500001-64000000	17	63500001	64000000	0.956	1.015
17:64000001-64500000	17	64000001	64500000	0.937	1.046
17:65000001-65500000	17	65000001	65500000	0.966	1.083
17:66000001-66500000	17	66000001	66500000	0.88	0.95
17:66500001-67000000	17	66500001	67000000	1.073	1.017
17:67000001-67500000	17	67000001	67500000	1.01	1.112
17:67500001-68000000	17	67500001	68000000	0.911	0.947
17:68500001-69000000	17	68500001	69000000	0.981	1.001
17:69000001-69500000	17	69000001	69500000	0.882	0.906
17:69500001-70000000	17	69500001	70000000	0.992	1.175
17:70000001-70500000	17	70000001	70500000	0.927	0.928
17:70500001-71000000	17	70500001	71000000	0.995	0.93
17:71000001-71500000	17	71000001	71500000	1.004	1.135
17:71500001-72000000	17	71500001	72000000	1.014	1.117
17:72500001-73000000	17	72500001	73000000	1.079	0.952
17:73000001-73500000	17	73000001	73500000	1.064	1.002
17:73500001-74000000	17	73500001	74000000	1.022	1.024
17:74000001-74500000	17	74000001	74500000	1.201	1.082
17:74500001-75000000	17	74500001	75000000	1.031	0.793
17:75000001-75500000	17	75000001	75500000	1.001	0.961
17:75500001-76000000	17	75500001	76000000	1.145	1.019
17:76000001-76500000	17	76000001	76500000	0.893	1.009
17:76500001-77000000	17	76500001	77000000	0.952	0.956
17:77000001-77500000	17	77000001	77500000	0.884	1.092
17:77500001-78000000	17	77500001	78000000	1.023	1.139
17:78000001-78500000	17	78000001	78500000	1.043	1
17:78500001-79000000	17	78500001	79000000	0.805	0.973
17:79000001-79500000	17	79000001	79500000	1.081	0.948
17:79500001-80000000	17	79500001	80000000	1.054	1.058
17:80000001-80500000	17	80000001	80500000	1.006	1.026
17:81000001-81500000	17	81000001	81500000	0.927	0.916
17:81500001-82000000	17	81500001	82000000	0.885	0.974
17:82000001-82500000	17	82000001	82500000	0.927	1.033
17:82500001-83000000	17	82500001	83000000	0.949	1.218
17:83000001-83257441	17	83000001	83257441	1.032	1.207
18:1-500000	18	1	500000	1.027	1.958
18:500001-1000000	18	500001	1000000	0.891	1.837
18:1000001-1500000	18	1000001	1500000	1.031	1.796
18:1500001-2000000	18	1500001	2000000	0.92	2.068
18:2000001-2500000	18	2000001	2500000	1.097	1.835
18:3000001-3500000	18	3000001	3500000	0.913	1.63
18:3500001-4000000	18	3500001	4000000	0.977	1.748
18:4000001-4500000	18	4000001	4500000	0.918	1.833
18:4500001-5000000	18	4500001	5000000	1.076	1.758
18:5000001-5500000	18	5000001	5500000	0.886	1.796
18:5500001-6000000	18	5500001	6000000	1.008	1.971
18:6000001-6500000	18	6000001	6500000	1.042	1.932
18:6500001-7000000	18	6500001	7000000	1.036	1.935
18:7000001-7500000	18	7000001	7500000	1.032	2.089
18:7500001-8000000	18	7500001	8000000	1.074	1.713
18:9000001-9500000	18	9000001	9500000	0.955	1.556
18:9500001-10000000	18	9500001	10000000	0.99	1.873
18:10000001-10500000	18	10000001	10500000	1.11	1.798
18:10500001-11000000	18	10500001	11000000	1.013	1.662
18:11000001-11500000	18	11000001	11500000	1.114	1.767
18:11500001-12000000	18	11500001	12000000	1.203	1.938
18:12500001-13000000	18	12500001	13000000	0.868	0.714
18:13000001-13500000	18	13000001	13500000	0.946	0.786
18:13500001-14000000	18	13500001	14000000	0.915	0.779
18:21000001-21500000	18	21000001	21500000	0.915	0.686
18:21500001-22000000	18	21500001	22000000	1.039	0.666
18:22000001-22500000	18	22000001	22500000	0.976	0.777
18:22500001-23000000	18	22500001	23000000	0.909	0.786
18:23000001-23500000	18	23000001	23500000	0.892	0.807
18:23500001-24000000	18	23500001	24000000	0.973	0.699
18:24000001-24500000	18	24000001	24500000	0.926	0.606
18:24500001-25000000	18	24500001	25000000	1.07	0.88
18:25000001-25500000	18	25000001	25500000	0.979	0.717
18:25500001-26000000	18	25500001	26000000	1.04	0.709
18:26000001-26500000	18	26000001	26500000	0.933	0.719
18:26500001-27000000	18	26500001	27000000	0.855	0.742
18:27000001-27500000	18	27000001	27500000	0.899	0.748
18:27500001-28000000	18	27500001	28000000	0.96	0.75
18:28000001-28500000	18	28000001	28500000	0.976	0.718
18:28500001-29000000	18	28500001	29000000	0.955	0.949
18:29000001-29500000	18	29000001	29500000	0.977	0.838
18:29500001-30000000	18	29500001	30000000	0.935	0.785
18:30000001-30500000	18	30000001	30500000	0.879	0.765
18:30500001-31000000	18	30500001	31000000	0.911	0.771
18:31000001-31500000	18	31000001	31500000	1.019	0.711
18:31500001-32000000	18	31500001	32000000	0.907	0.706
18:32000001-32500000	18	32000001	32500000	1.06	0.732
18:32500001-33000000	18	32500001	33000000	1.021	0.75
18:33000001-33500000	18	33000001	33500000	0.972	0.766
18:33500001-34000000	18	33500001	34000000	1.05	0.901
18:34000001-34500000	18	34000001	34500000	0.958	0.624
18:35000001-35500000	18	35000001	35500000	1.022	0.717
18:35500001-36000000	18	35500001	36000000	0.96	0.625
18:36000001-36500000	18	36000001	36500000	1	0.644
18:36500001-37000000	18	36500001	37000000	1.126	0.8
18:37000001-37500000	18	37000001	37500000	0.973	0.787
18:37500001-38000000	18	37500001	38000000	0.9	0.804
18:38000001-38500000	18	38000001	38500000	1.051	0.765
18:38500001-39000000	18	38500001	39000000	0.904	0.904
18:39000001-39500000	18	39000001	39500000	1.057	0.702
18:39500001-40000000	18	39500001	40000000	0.893	0.693
18:40000001-40500000	18	40000001	40500000	1.08	0.688
18:40500001-41000000	18	40500001	41000000	0.959	0.751
18:41000001-41500000	18	41000001	41500000	1.004	0.846
18:41500001-42000000	18	41500001	42000000	1.017	0.763
18:42000001-42500000	18	42000001	42500000	0.915	0.805
18:42500001-43000000	18	42500001	43000000	0.983	0.792
18:43000001-43500000	18	43000001	43500000	1.139	0.69
18:43500001-44000000	18	43500001	44000000	0.93	0.752
18:44000001-44500000	18	44000001	44500000	0.889	0.946
18:44500001-45000000	18	44500001	45000000	1.013	0.708
18:45000001-45500000	18	45000001	45500000	0.977	0.74
18:45500001-46000000	18	45500001	46000000	1.193	0.846
18:46000001-46500000	18	46000001	46500000	1	0.875
18:46500001-47000000	18	46500001	47000000	1.034	0.663
18:47000001-47500000	18	47000001	47500000	0.988	0.787
18:48000001-48500000	18	48000001	48500000	1.07	0.737
18:48500001-49000000	18	48500001	49000000	1.05	0.644
18:49000001-49500000	18	49000001	49500000	0.962	0.79
18:49500001-50000000	18	49500001	50000000	1.084	0.786
18:50000001-50500000	18	50000001	50500000	1.023	0.779
18:50500001-51000000	18	50500001	51000000	1.049	0.675
18:51000001-51500000	18	51000001	51500000	0.893	0.902
18:51500001-52000000	18	51500001	52000000	0.96	0.707
18:52000001-52500000	18	52000001	52500000	0.985	0.662
18:53000001-53500000	18	53000001	53500000	0.962	0.904
18:53500001-54000000	18	53500001	54000000	0.95	0.729
18:54000001-54500000	18	54000001	54500000	0.974	0.775
18:54500001-55000000	18	54500001	55000000	0.847	0.65
18:55000001-55500000	18	55000001	55500000	0.998	0.685
18:55500001-56000000	18	55500001	56000000	1.057	0.649
18:56000001-56500000	18	56000001	56500000	0.971	0.673
18:56500001-57000000	18	56500001	57000000	0.977	0.719
18:57000001-57500000	18	57000001	57500000	0.972	0.773
18:57500001-58000000	18	57500001	58000000	0.968	0.75
18:58000001-58500000	18	58000001	58500000	0.946	0.664
18:58500001-59000000	18	58500001	59000000	0.897	0.706
18:59500001-60000000	18	59500001	60000000	0.934	0.722
18:60000001-60500000	18	60000001	60500000	0.981	0.618
18:60500001-61000000	18	60500001	61000000	0.879	0.695
18:61000001-61500000	18	61000001	61500000	1.045	0.88
18:62000001-62500000	18	62000001	62500000	0.901	0.824
18:62500001-63000000	18	62500001	63000000	0.986	0.772
18:63000001-63500000	18	63000001	63500000	0.904	0.768
18:63500001-64000000	18	63500001	64000000	0.943	0.725
18:64000001-64500000	18	64000001	64500000	0.976	0.797
18:64500001-65000000	18	64500001	65000000	0.796	0.554
18:65000001-65500000	18	65000001	65500000	1.056	0.712
18:65500001-66000000	18	65500001	66000000	0.995	0.745
18:66000001-66500000	18	66000001	66500000	1.022	0.667
18:66500001-67000000	18	66500001	67000000	1.035	0.613
18:67000001-67500000	18	67000001	67500000	0.91	0.758
18:67500001-68000000	18	67500001	68000000	0.919	0.804
18:68000001-68500000	18	68000001	68500000	1.014	0.639
18:68500001-69000000	18	68500001	69000000	0.896	0.869
18:69000001-69500000	18	69000001	69500000	1.039	0.824
18:69500001-70000000	18	69500001	70000000	1.056	0.798
18:70000001-70500000	18	70000001	70500000	0.783	0.673
18:70500001-71000000	18	70500001	71000000	0.833	0.795
18:71000001-71500000	18	71000001	71500000	1.006	0.882
18:71500001-72000000	18	71500001	72000000	0.959	0.778
18:72000001-72500000	18	72000001	72500000	0.999	0.745
18:72500001-73000000	18	72500001	73000000	1.065	0.742
18:73000001-73500000	18	73000001	73500000	1.072	0.746
18:73500001-74000000	18	73500001	74000000	0.97	0.804
18:74000001-74500000	18	74000001	74500000	1.053	0.696
18:74500001-75000000	18	74500001	75000000	0.957	0.664
18:75000001-75500000	18	75000001	75500000	0.92	0.775
18:75500001-76000000	18	75500001	76000000	0.937	0.689
18:76000001-76500000	18	76000001	76500000	0.917	0.706
18:76500001-77000000	18	76500001	77000000	0.96	0.791
18:77500001-78000000	18	77500001	78000000	0.964	0.67
18:78000001-78500000	18	78000001	78500000	0.868	0.752
18:78500001-79000000	18	78500001	79000000	1.022	0.7
18:79000001-79500000	18	79000001	79500000	0.876	0.763
18:79500001-80000000	18	79500001	80000000	0.981	0.771
18:80000001-80373285	18	80000001	80373285	0.901	0.694
19:500001-1000000	19	500001	1000000	1.006	1.01
19:1000001-1500000	19	1000001	1500000	0.883	0.846
19:1500001-2000000	19	1500001	2000000	0.967	0.944
19:2000001-2500000	19	2000001	2500000	1.033	0.844
19:2500001-3000000	19	2500001	3000000	1.038	1.094
19:3000001-3500000	19	3000001	3500000	0.978	0.859
19:3500001-4000000	19	3500001	4000000	0.946	0.888
19:4000001-4500000	19	4000001	4500000	0.929	0.939
19:4500001-5000000	19	4500001	5000000	0.935	1.003
19:5000001-5500000	19	5000001	5500000	0.933	1.004
19:5500001-6000000	19	5500001	6000000	1.133	1.159
19:6000001-6500000	19	6000001	6500000	0.856	1.03
19:6500001-7000000	19	6500001	7000000	1.02	0.988
19:7500001-8000000	19	7500001	8000000	0.974	0.938
19:9000001-9500000	19	9000001	9500000	0.874	0.78
19:10000001-10500000	19	10000001	10500000	1.098	1.067
19:10500001-11000000	19	10500001	11000000	0.785	0.999
