feature	chromosome	start	end	SLX-17922.D710tp_D507tp.HC22GBBXY.s_6.r_1	SLX-17922.D711tp_D506tp.HC22GBBXY.s_6.r_1	SLX-16150.D711tp_D508tp.HC22VBBXY.s_3.r_1
15:73500001-74000000	15	73500001	74000000	1.117	1.086	0.928
15:74000001-74500000	15	74000001	74500000	1.046	1.127	1.087
15:74500001-75000000	15	74500001	75000000	0.935	0.913	0.975
15:75500001-76000000	15	75500001	76000000	1.034	1.021	1.033
15:76000001-76500000	15	76000001	76500000	1.004	0.969	1.014
15:76500001-77000000	15	76500001	77000000	0.941	0.944	1.056
15:77000001-77500000	15	77000001	77500000	0.981	1.034	1.14
15:77500001-78000000	15	77500001	78000000	1.166	1.175	1.169
15:78000001-78500000	15	78000001	78500000	0.992	0.957	1.016
15:78500001-79000000	15	78500001	79000000	1.033	0.971	1.078
15:79000001-79500000	15	79000001	79500000	1.038	1.034	0.996
15:79500001-80000000	15	79500001	80000000	1.097	1.097	1.031
15:80000001-80500000	15	80000001	80500000	0.982	1.024	1.091
15:80500001-81000000	15	80500001	81000000	0.979	0.932	1.056
15:81000001-81500000	15	81000001	81500000	1.024	0.938	0.966
15:81500001-82000000	15	81500001	82000000	1.16	1.142	1.084
15:82500001-83000000	15	82500001	83000000	1.036	1.043	0.973
15:83000001-83500000	15	83000001	83500000	1.012	1.088	1.047
15:83500001-84000000	15	83500001	84000000	1.046	1.009	1.063
15:84500001-85000000	15	84500001	85000000	1.024	0.989	0.921
15:85500001-86000000	15	85500001	86000000	0.947	1.031	0.973
15:86000001-86500000	15	86000001	86500000	0.972	1.03	1.087
15:86500001-87000000	15	86500001	87000000	1.058	1.036	1.107
15:87000001-87500000	15	87000001	87500000	1.007	1.03	0.978
15:87500001-88000000	15	87500001	88000000	0.97	0.935	0.995
15:88000001-88500000	15	88000001	88500000	1.037	1.087	1.03
15:88500001-89000000	15	88500001	89000000	1.091	1.003	0.996
15:89000001-89500000	15	89000001	89500000	0.994	0.967	1.017
15:89500001-90000000	15	89500001	90000000	1.079	0.9	0.999
15:90000001-90500000	15	90000001	90500000	0.91	0.93	1.061
15:90500001-91000000	15	90500001	91000000	0.994	1.015	0.916
15:91000001-91500000	15	91000001	91500000	1.049	1.107	1.086
15:92000001-92500000	15	92000001	92500000	1.071	0.979	1.018
15:92500001-93000000	15	92500001	93000000	0.951	0.987	1.032
15:93000001-93500000	15	93000001	93500000	1.116	1.087	0.992
15:93500001-94000000	15	93500001	94000000	0.988	0.958	1.006
15:94000001-94500000	15	94000001	94500000	0.949	1.022	0.881
15:94500001-95000000	15	94500001	95000000	1.027	1.041	0.989
15:95000001-95500000	15	95000001	95500000	0.976	0.998	1.058
15:95500001-96000000	15	95500001	96000000	1.057	0.976	0.97
15:96000001-96500000	15	96000001	96500000	0.882	1.083	1.013
15:96500001-97000000	15	96500001	97000000	1.075	1.058	1.122
15:97000001-97500000	15	97000001	97500000	0.993	1.057	0.967
15:97500001-98000000	15	97500001	98000000	1.016	0.989	0.892
15:98000001-98500000	15	98000001	98500000	0.986	0.97	1.038
15:98500001-99000000	15	98500001	99000000	0.947	0.953	0.988
15:99000001-99500000	15	99000001	99500000	0.99	1.049	0.99
15:99500001-100000000	15	99500001	100000000	0.939	0.844	0.959
15:100000001-100500000	15	100000001	100500000	1.177	0.991	0.997
15:100500001-101000000	15	100500001	101000000	1.126	0.971	0.984
15:101000001-101500000	15	101000001	101500000	0.956	0.964	0.946
16:1-500000	16	1	500000	1.11	1.028	0.947
16:500001-1000000	16	500001	1000000	1.081	0.98	0.986
16:1000001-1500000	16	1000001	1500000	1.179	1.053	1.029
16:1500001-2000000	16	1500001	2000000	0.984	0.985	0.967
16:2000001-2500000	16	2000001	2500000	1.129	1.063	0.938
16:3500001-4000000	16	3500001	4000000	0.886	0.941	0.851
16:4000001-4500000	16	4000001	4500000	0.989	1.084	0.974
16:4500001-5000000	16	4500001	5000000	1.032	0.854	0.91
16:5500001-6000000	16	5500001	6000000	0.954	1.015	0.938
16:6000001-6500000	16	6000001	6500000	1.035	1.015	0.921
16:6500001-7000000	16	6500001	7000000	1.042	0.962	0.893
16:7000001-7500000	16	7000001	7500000	0.97	0.895	0.843
16:7500001-8000000	16	7500001	8000000	1.008	0.928	0.899
16:8000001-8500000	16	8000001	8500000	0.987	0.903	1.019
16:8500001-9000000	16	8500001	9000000	1.06	0.953	0.861
16:9000001-9500000	16	9000001	9500000	1.088	0.938	0.834
16:9500001-10000000	16	9500001	10000000	1.058	1.078	0.961
16:10000001-10500000	16	10000001	10500000	1.04	1.079	0.995
16:11000001-11500000	16	11000001	11500000	1.108	0.971	0.923
16:11500001-12000000	16	11500001	12000000	1.101	0.944	0.962
16:12000001-12500000	16	12000001	12500000	1.1	1.086	1.063
16:12500001-13000000	16	12500001	13000000	0.956	0.981	0.896
16:13000001-13500000	16	13000001	13500000	1.098	1.058	0.979
16:13500001-14000000	16	13500001	14000000	0.999	0.95	0.939
16:14000001-14500000	16	14000001	14500000	1.006	0.983	0.955
16:15500001-16000000	16	15500001	16000000	1.072	0.961	0.912
16:17000001-17500000	16	17000001	17500000	1.064	0.967	1
16:17500001-18000000	16	17500001	18000000	1.039	1.063	0.967
16:19000001-19500000	16	19000001	19500000	1.072	0.962	1.003
16:19500001-20000000	16	19500001	20000000	1.04	0.974	1.041
16:20000001-20500000	16	20000001	20500000	1.01	1.027	0.995
16:22000001-22500000	16	22000001	22500000	1.019	1.038	0.962
16:23000001-23500000	16	23000001	23500000	1.039	1.088	0.893
16:23500001-24000000	16	23500001	24000000	1.064	0.865	0.934
16:24000001-24500000	16	24000001	24500000	1.113	1.043	0.984
16:24500001-25000000	16	24500001	25000000	0.977	1.029	1.016
16:25000001-25500000	16	25000001	25500000	1.035	1.038	0.942
16:25500001-26000000	16	25500001	26000000	1.074	0.962	0.967
16:26000001-26500000	16	26000001	26500000	1.093	1.002	0.912
16:26500001-27000000	16	26500001	27000000	1.063	1.13	0.987
16:27000001-27500000	16	27000001	27500000	1.104	0.967	0.933
16:27500001-28000000	16	27500001	28000000	1.052	1.047	0.991
16:30500001-31000000	16	30500001	31000000	0.863	0.857	0.829
16:31000001-31500000	16	31000001	31500000	0.97	0.941	1.009
16:46500001-47000000	16	46500001	47000000	0.867	0.975	0.868
16:47000001-47500000	16	47000001	47500000	0.946	1.119	0.884
16:47500001-48000000	16	47500001	48000000	0.963	1.042	1.002
16:48000001-48500000	16	48000001	48500000	0.841	1.063	1.001
16:48500001-49000000	16	48500001	49000000	0.946	1.058	0.963
16:49000001-49500000	16	49000001	49500000	0.875	1.005	1.012
16:49500001-50000000	16	49500001	50000000	0.893	1.031	1.013
16:50000001-50500000	16	50000001	50500000	0.931	0.924	1.001
16:50500001-51000000	16	50500001	51000000	0.93	1.046	1.122
16:51000001-51500000	16	51000001	51500000	0.937	1.084	1.027
16:51500001-52000000	16	51500001	52000000	0.928	1.006	1.033
16:52000001-52500000	16	52000001	52500000	1.011	0.977	0.973
16:52500001-53000000	16	52500001	53000000	0.816	1.036	0.907
16:53000001-53500000	16	53000001	53500000	0.926	0.815	0.985
16:53500001-54000000	16	53500001	54000000	0.9	0.973	1.06
16:54000001-54500000	16	54000001	54500000	0.927	0.987	0.928
16:54500001-55000000	16	54500001	55000000	0.974	0.933	1.077
16:55000001-55500000	16	55000001	55500000	0.971	0.975	0.983
16:55500001-56000000	16	55500001	56000000	0.95	0.988	0.882
16:56000001-56500000	16	56000001	56500000	0.982	1.008	1.077
16:56500001-57000000	16	56500001	57000000	0.863	0.927	0.994
16:57000001-57500000	16	57000001	57500000	0.907	0.978	0.891
16:57500001-58000000	16	57500001	58000000	0.932	0.983	0.927
16:58000001-58500000	16	58000001	58500000	0.977	0.96	0.989
16:58500001-59000000	16	58500001	59000000	0.906	1.078	1.026
16:59000001-59500000	16	59000001	59500000	1.011	0.942	0.908
16:59500001-60000000	16	59500001	60000000	0.94	1.122	1.017
16:60500001-61000000	16	60500001	61000000	0.893	1.079	1.049
16:61000001-61500000	16	61000001	61500000	1.01	1.099	1.058
16:61500001-62000000	16	61500001	62000000	0.92	1.051	1.013
16:62000001-62500000	16	62000001	62500000	0.914	0.86	0.88
16:62500001-63000000	16	62500001	63000000	1.001	0.965	1.053
16:63000001-63500000	16	63000001	63500000	0.904	0.971	0.992
16:63500001-64000000	16	63500001	64000000	1.01	0.955	1.01
16:64000001-64500000	16	64000001	64500000	0.944	1.029	0.997
16:64500001-65000000	16	64500001	65000000	1.022	0.876	1.021
16:65000001-65500000	16	65000001	65500000	1.007	0.953	0.975
16:66000001-66500000	16	66000001	66500000	0.859	0.939	0.98
16:66500001-67000000	16	66500001	67000000	0.917	0.956	1.038
16:67000001-67500000	16	67000001	67500000	0.915	1.076	0.894
16:68000001-68500000	16	68000001	68500000	0.984	0.919	0.969
16:68500001-69000000	16	68500001	69000000	0.996	0.997	1.086
16:69500001-70000000	16	69500001	70000000	1.008	1.072	0.979
16:71500001-72000000	16	71500001	72000000	1.062	0.906	0.987
16:72000001-72500000	16	72000001	72500000	1.001	0.932	0.942
16:72500001-73000000	16	72500001	73000000	0.961	1.1	0.967
16:73500001-74000000	16	73500001	74000000	0.969	1.073	1.011
16:74000001-74500000	16	74000001	74500000	0.941	0.941	0.966
16:74500001-75000000	16	74500001	75000000	0.88	1	1.082
16:75000001-75500000	16	75000001	75500000	0.758	1.015	1.041
16:75500001-76000000	16	75500001	76000000	1.008	1.104	0.901
16:76000001-76500000	16	76000001	76500000	1.006	1.125	0.973
16:76500001-77000000	16	76500001	77000000	0.967	0.977	0.851
16:77000001-77500000	16	77000001	77500000	0.94	0.935	1.103
16:77500001-78000000	16	77500001	78000000	0.974	1.066	1.075
16:78000001-78500000	16	78000001	78500000	0.886	1.04	1.002
16:78500001-79000000	16	78500001	79000000	0.997	0.999	1.025
16:79000001-79500000	16	79000001	79500000	0.976	1.035	0.939
16:79500001-80000000	16	79500001	80000000	0.929	0.986	0.97
16:80000001-80500000	16	80000001	80500000	1.078	1.068	1.04
16:80500001-81000000	16	80500001	81000000	0.907	0.967	1.02
16:81000001-81500000	16	81000001	81500000	1.03	0.974	0.927
16:81500001-82000000	16	81500001	82000000	0.927	0.883	0.954
16:82500001-83000000	16	82500001	83000000	0.918	0.983	1.025
16:83000001-83500000	16	83000001	83500000	0.991	0.951	0.894
16:83500001-84000000	16	83500001	84000000	0.875	1.041	0.996
16:84000001-84500000	16	84000001	84500000	0.948	1.053	0.973
16:84500001-85000000	16	84500001	85000000	0.86	0.949	0.839
16:85000001-85500000	16	85000001	85500000	0.868	0.951	1.051
16:85500001-86000000	16	85500001	86000000	0.881	1.088	0.895
16:86000001-86500000	16	86000001	86500000	1.004	1.014	1.054
16:86500001-87000000	16	86500001	87000000	0.951	1.019	1.086
16:87000001-87500000	16	87000001	87500000	0.847	0.927	0.992
16:87500001-88000000	16	87500001	88000000	1.105	1.102	1.169
16:88500001-89000000	16	88500001	89000000	0.951	0.871	0.926
16:89000001-89500000	16	89000001	89500000	0.966	1.035	0.935
16:89500001-90000000	16	89500001	90000000	0.948	0.972	0.901
17:500001-1000000	17	500001	1000000	0.962	1.133	1.001
17:1000001-1500000	17	1000001	1500000	0.952	1.049	1.181
17:1500001-2000000	17	1500001	2000000	0.988	0.902	1.017
17:2000001-2500000	17	2000001	2500000	0.891	0.969	0.941
17:2500001-3000000	17	2500001	3000000	0.915	1.059	0.957
17:3500001-4000000	17	3500001	4000000	1.039	1.141	0.941
17:4000001-4500000	17	4000001	4500000	0.93	0.948	0.893
17:4500001-5000000	17	4500001	5000000	0.967	1.001	0.892
17:5000001-5500000	17	5000001	5500000	0.937	1.047	0.942
17:5500001-6000000	17	5500001	6000000	1.033	1.178	1.085
17:6000001-6500000	17	6000001	6500000	0.94	1.031	1.045
17:6500001-7000000	17	6500001	7000000	0.918	1.059	1.013
17:7000001-7500000	17	7000001	7500000	0.954	0.963	0.935
17:7500001-8000000	17	7500001	8000000	0.867	1.018	0.971
17:8000001-8500000	17	8000001	8500000	0.934	0.983	0.949
17:8500001-9000000	17	8500001	9000000	0.954	0.987	0.969
17:9000001-9500000	17	9000001	9500000	1.018	1.052	1.037
17:9500001-10000000	17	9500001	10000000	1.012	1.045	1.019
17:10000001-10500000	17	10000001	10500000	0.925	1.049	1.029
17:10500001-11000000	17	10500001	11000000	0.942	1.077	0.959
17:11000001-11500000	17	11000001	11500000	0.904	1.069	1.087
17:11500001-12000000	17	11500001	12000000	1.024	1.101	1.019
17:12000001-12500000	17	12000001	12500000	0.996	0.964	0.944
17:12500001-13000000	17	12500001	13000000	1.02	0.959	0.946
17:13000001-13500000	17	13000001	13500000	0.856	1.015	1.037
17:13500001-14000000	17	13500001	14000000	0.965	1.029	1.078
17:14500001-15000000	17	14500001	15000000	0.965	1.065	1
17:15000001-15500000	17	15000001	15500000	1.042	0.962	1.018
17:16000001-16500000	17	16000001	16500000	0.965	0.96	0.964
17:17000001-17500000	17	17000001	17500000	1.013	1.065	0.984
17:17500001-18000000	17	17500001	18000000	1.043	1.051	1.083
17:21000001-21500000	17	21000001	21500000	1.095	0.965	1.069
17:27000001-27500000	17	27000001	27500000	0.957	0.97	1.011
17:27500001-28000000	17	27500001	28000000	1.012	1	1.063
17:28000001-28500000	17	28000001	28500000	1.016	0.877	1.044
17:28500001-29000000	17	28500001	29000000	0.93	0.887	1.003
17:29000001-29500000	17	29000001	29500000	0.939	1.039	0.936
17:29500001-30000000	17	29500001	30000000	0.924	0.996	0.901
17:30000001-30500000	17	30000001	30500000	0.987	0.889	0.985
17:31000001-31500000	17	31000001	31500000	0.993	0.849	0.906
17:31500001-32000000	17	31500001	32000000	1.039	1.054	0.926
17:32500001-33000000	17	32500001	33000000	1.07	1.062	0.918
17:33000001-33500000	17	33000001	33500000	1.134	1.029	1.005
17:33500001-34000000	17	33500001	34000000	1.052	1.007	1.067
17:34000001-34500000	17	34000001	34500000	1.086	1.057	1.138
17:34500001-35000000	17	34500001	35000000	1.055	1.04	1.077
17:35000001-35500000	17	35000001	35500000	0.986	1.035	1.181
17:36500001-37000000	17	36500001	37000000	1.03	0.996	0.993
17:37000001-37500000	17	37000001	37500000	1.078	1.06	1.034
17:38500001-39000000	17	38500001	39000000	1.129	1.067	0.993
17:39000001-39500000	17	39000001	39500000	1.113	0.982	1.145
17:39500001-40000000	17	39500001	40000000	0.959	1.068	0.977
17:40000001-40500000	17	40000001	40500000	1.025	1.057	1.094
17:40500001-41000000	17	40500001	41000000	1.072	0.92	1.045
17:41000001-41500000	17	41000001	41500000	1.088	1.04	1.113
17:41500001-42000000	17	41500001	42000000	1.106	1.112	0.977
17:42000001-42500000	17	42000001	42500000	1.025	0.83	0.889
17:42500001-43000000	17	42500001	43000000	1.029	1.02	1.039
17:44000001-44500000	17	44000001	44500000	0.965	0.924	1.072
17:44500001-45000000	17	44500001	45000000	1.062	1.069	0.94
17:45000001-45500000	17	45000001	45500000	1.006	0.931	0.987
17:45500001-46000000	17	45500001	46000000	1.236	1.084	1.212
17:47500001-48000000	17	47500001	48000000	1.101	1.098	1.043
17:48000001-48500000	17	48000001	48500000	1.253	0.984	1.009
17:48500001-49000000	17	48500001	49000000	1.065	1.036	1.038
17:49000001-49500000	17	49000001	49500000	1.142	1.058	1.01
17:49500001-50000000	17	49500001	50000000	1.009	0.903	0.998
17:50000001-50500000	17	50000001	50500000	1.051	1.011	1.138
17:50500001-51000000	17	50500001	51000000	1.023	0.937	0.962
17:51000001-51500000	17	51000001	51500000	1.102	0.973	1.106
17:51500001-52000000	17	51500001	52000000	1.117	1.13	0.988
17:52000001-52500000	17	52000001	52500000	1.174	1.004	0.992
17:52500001-53000000	17	52500001	53000000	1.057	1.061	0.928
17:53500001-54000000	17	53500001	54000000	1.023	0.92	1.011
17:54000001-54500000	17	54000001	54500000	1.213	1.016	1.003
17:55000001-55500000	17	55000001	55500000	1.091	1.017	0.943
17:55500001-56000000	17	55500001	56000000	1.049	1.057	1.075
17:56000001-56500000	17	56000001	56500000	1.202	1.041	1.014
17:56500001-57000000	17	56500001	57000000	1.069	0.936	1.057
17:57000001-57500000	17	57000001	57500000	1.084	1.005	0.886
17:57500001-58000000	17	57500001	58000000	1.072	1.01	1.045
17:58000001-58500000	17	58000001	58500000	0.955	0.928	0.906
17:58500001-59000000	17	58500001	59000000	1.112	1.003	0.975
17:59500001-60000000	17	59500001	60000000	0.957	0.836	0.827
17:60500001-61000000	17	60500001	61000000	1.12	0.992	1.058
17:61000001-61500000	17	61000001	61500000	1.04	1.056	1.047
17:61500001-62000000	17	61500001	62000000	0.972	0.904	1.027
17:62500001-63000000	17	62500001	63000000	1.07	1.082	1.001
17:63500001-64000000	17	63500001	64000000	1.066	0.958	0.926
17:64000001-64500000	17	64000001	64500000	1.036	0.883	0.883
17:65000001-65500000	17	65000001	65500000	1.123	1.026	0.877
17:66000001-66500000	17	66000001	66500000	1.104	1.054	1.056
17:66500001-67000000	17	66500001	67000000	1.079	1.03	1.034
17:67000001-67500000	17	67000001	67500000	1.071	0.921	1.015
17:67500001-68000000	17	67500001	68000000	1.058	0.973	1.008
17:68500001-69000000	17	68500001	69000000	1.102	0.977	1.087
17:69000001-69500000	17	69000001	69500000	1.032	0.921	1.044
17:69500001-70000000	17	69500001	70000000	1.082	0.95	1.134
17:70000001-70500000	17	70000001	70500000	1.148	0.931	0.981
17:70500001-71000000	17	70500001	71000000	1.105	0.922	0.884
17:71000001-71500000	17	71000001	71500000	1.137	1.034	0.952
17:71500001-72000000	17	71500001	72000000	1.112	0.948	0.841
17:72500001-73000000	17	72500001	73000000	1.148	1.116	0.965
17:73000001-73500000	17	73000001	73500000	1.127	1.046	1.04
17:73500001-74000000	17	73500001	74000000	1.221	1.015	1.081
17:74000001-74500000	17	74000001	74500000	1.059	0.971	1.15
17:74500001-75000000	17	74500001	75000000	1.144	1.019	1.083
17:75000001-75500000	17	75000001	75500000	1.146	1.026	0.996
17:75500001-76000000	17	75500001	76000000	1.08	1.004	1.018
17:76000001-76500000	17	76000001	76500000	1.208	0.924	1.016
17:76500001-77000000	17	76500001	77000000	1.063	0.941	1.05
17:77000001-77500000	17	77000001	77500000	1.035	0.894	1.058
17:77500001-78000000	17	77500001	78000000	1.14	0.93	1.071
17:78000001-78500000	17	78000001	78500000	1.064	1.04	1.015
17:78500001-79000000	17	78500001	79000000	1.055	1.017	0.993
17:79000001-79500000	17	79000001	79500000	1.054	0.964	1.084
17:79500001-80000000	17	79500001	80000000	1.05	0.968	1.014
17:80000001-80500000	17	80000001	80500000	1.006	1.038	1.006
17:81000001-81500000	17	81000001	81500000	1.04	0.957	1.109
17:81500001-82000000	17	81500001	82000000	0.947	1.029	1.11
17:82000001-82500000	17	82000001	82500000	1.168	0.956	1.046
17:82500001-83000000	17	82500001	83000000	1.101	1.04	0.989
17:83000001-83257441	17	83000001	83257441	1.305	1.141	1.375
18:1-500000	18	1	500000	1.074	1.085	1.062
18:500001-1000000	18	500001	1000000	0.963	1.059	1.027
18:1000001-1500000	18	1000001	1500000	1.046	0.946	0.949
18:1500001-2000000	18	1500001	2000000	1.04	0.961	1.075
18:2000001-2500000	18	2000001	2500000	1.047	0.996	0.956
18:3000001-3500000	18	3000001	3500000	0.869	0.984	0.951
18:3500001-4000000	18	3500001	4000000	1.016	1.075	1.044
18:4000001-4500000	18	4000001	4500000	0.975	1.039	1.041
18:4500001-5000000	18	4500001	5000000	0.974	0.95	0.873
18:5000001-5500000	18	5000001	5500000	0.995	0.951	0.994
18:5500001-6000000	18	5500001	6000000	0.999	1.144	0.959
18:6000001-6500000	18	6000001	6500000	1.009	0.972	0.961
18:6500001-7000000	18	6500001	7000000	0.96	1.129	0.936
18:7000001-7500000	18	7000001	7500000	1.146	1.092	1.078
18:7500001-8000000	18	7500001	8000000	1.084	1.037	1.007
18:9000001-9500000	18	9000001	9500000	0.995	0.935	0.973
18:9500001-10000000	18	9500001	10000000	0.919	0.91	0.981
18:10000001-10500000	18	10000001	10500000	1.028	0.996	1.089
18:10500001-11000000	18	10500001	11000000	0.961	0.903	1.078
18:11000001-11500000	18	11000001	11500000	1.076	0.981	0.922
18:11500001-12000000	18	11500001	12000000	1.137	0.967	1.047
18:12500001-13000000	18	12500001	13000000	0.925	0.938	0.933
18:13000001-13500000	18	13000001	13500000	0.986	1.049	0.926
18:13500001-14000000	18	13500001	14000000	1.018	1.043	0.96
18:21000001-21500000	18	21000001	21500000	0.955	1.085	0.973
